lift,drag,mach,aoa
0.011073692949939078,-0.030514826664945777,0.01,44.8
0.1331143761780657,-0.3729614461412523,0.035,44.8
0.39134685579673917,-1.1050378535686598,0.06,44.8
0.785948651866461,-2.2247789463675653,0.085,44.8
1.3177268613464377,-3.734827862508067,0.11,44.8
1.9878313500775326,-5.63967826917568,0.135,44.8
2.7971493309452296,-7.9455405788408955,0.16,44.8
3.7474535468899672,-10.660313760512867,0.185,44.8
4.840494284142674,-13.793643375192431,0.21,44.8
6.078054004028536,-17.3569904100849,0.235,44.8
7.462992330063163,-21.36374268968399,0.26,44.8
8.997891851011394,-25.829373366851314,0.285,44.8
10.685820632160992,-30.771603371574965,0.31,44.8
12.530381262659606,-36.21060326616766,0.335,44.8
14.535513966638636,-42.16926630329736,0.36,44.8
16.705529025104227,-48.673470784966945,0.385,44.8
19.04530201822744,-55.752482745717536,0.41,44.8
21.560593751598766,-63.43931996190675,0.435,44.8
24.257230267002235,-71.77123367471846,0.46,44.8
27.142122112313572,-80.79034150419454,0.485,44.8
30.22286118484992,-90.54428214690346,0.51,44.8
33.50780653704598,-101.08706082548001,0.535,44.8
37.006804162795035,-112.48004045582249,0.56,44.8
40.73018530352565,-124.79313139572628,0.585,44.8
44.69001946450338,-138.1063280271165,0.61,44.8
48.89984445018574,-152.5113732717483,0.635,44.8
53.37489770324484,-168.11412366030564,0.66,44.8
58.13243089430896,-185.03724618306947,0.685,44.8
63.19250705723864,-203.4236922035786,0.71,44.8
68.57783505153907,-223.4411028167427,0.735,44.8
74.31479509597258,-245.28749494948838,0.76,44.8
80.27294806485736,-268.32210747447454,0.785,44.8
86.03135288181909,-290.3313631431991,0.81,44.8
91.50861501933034,-310.6086208555122,0.835,44.8
96.64230006556288,-328.48068223505277,0.86,44.8
99.6687641259951,-332.16880751875476,0.885,44.8
101.86108956069799,-330.3681140686456,0.91,44.8
103.36063478012659,-324.191056915184,0.935,44.8
104.16095005775846,-336.3815995525523,0.96,44.8
104.26931841485776,-351.3244087771231,0.985,44.8
103.70818302258664,-366.60579457136066,1.01,44.8
102.51589962683339,-382.3014979395947,1.035,44.8
100.74817498066696,-398.5586100288888,1.06,44.8
98.47945693225411,-415.441540576621,1.085,44.8
95.80282049419553,-432.5682551365395,1.11,44.8
242.42465476200934,-449.931993123932,1.135,44.8
389.0107992751193,-459.65628800278546,1.16,44.8
375.88007900246924,-460.8247647501765,1.185,44.8
363.6103379864674,-464.9041578607825,1.21,44.8
353.11688595229936,-471.2035877257762,1.235,44.8
345.4192698564205,-479.26149638918963,1.26,44.8
341.6512325937843,-488.75833008223753,1.285,44.8
343.0645398634745,-499.46588888581294,1.31,44.8
351.03293713063766,-511.2170850063405,1.335,44.8
364.6747242019813,-523.3111023048351,1.36,44.8
378.8854225555739,-535.9585972565839,1.385,44.8
393.41045677692784,-549.2691870706273,1.41,44.8
408.25083879258466,-563.1840355800867,1.435,44.8
423.4072492858831,-577.6559833282462,1.46,44.8
438.88029382434644,-592.6469177122004,1.485,44.8
0.010835620424010248,-0.030515957427520165,0.01,44.9
0.13301166871968212,-0.3729752420881321,0.035,44.9
0.3912464738522835,-1.105077447666826,0.06,44.9
0.7859048283625485,-2.2248574687736586,0.085,44.9
1.3176487936659704,-3.7349598186927397,0.11,44.9
1.9877288508752022,-5.639876698753299,0.135,44.9
2.7970635039472342,-7.945819353740961,0.16,44.9
3.7473816223737773,-10.660689326893475,0.185,44.9
4.8403523186744035,-13.794127503592236,0.21,44.9
6.078024363327599,-17.357597690292042,0.235,44.9
7.463025387980983,-21.364493757521963,0.26,44.9
8.99791701352514,-25.8302812001447,0.285,44.9
10.685916079913296,-30.772680206422724,0.31,44.9
12.530467796274717,-36.21187520883734,0.335,44.9
14.535633528723567,-42.17074462248175,0.36,44.9
16.705787427606413,-48.67518262427959,0.385,44.9
19.045682065195074,-55.75444566088239,0.41,44.9
21.560921858847074,-63.441542913795615,0.435,44.9
24.257615088246375,-71.77375515916154,0.46,44.9
27.14255408797158,-80.79317497070382,0.485,44.9
30.223347888016335,-90.54746078388455,0.51,44.9
33.50834601503152,-101.09061135250865,0.535,44.9
37.00741542306016,-112.4840018033128,0.56,44.9
40.7308568580649,-124.79752943280934,0.585,44.9
44.69076272752502,-138.11118037118902,0.61,44.9
48.90065552480901,-152.5167283563595,0.635,44.9
53.37579555061949,-168.1200477122743,0.66,44.9
58.13340407511848,-185.0437363672614,0.685,44.9
63.19358205944996,-203.43087521855702,0.71,44.9
68.57904999790006,-223.4489929620112,0.735,44.9
74.31609270734845,-245.2961267503465,0.76,44.9
80.2742454906985,-268.3308484610282,0.785,44.9
86.03228823758691,-290.3376626835861,0.81,44.9
91.50869765080778,-310.6093799798887,0.835,44.9
96.64110019023545,-328.4728983835536,0.86,44.9
99.66575268381189,-332.1495343810415,0.885,44.9
101.85573651990974,-330.33497806351716,0.91,44.9
103.35243947164368,-324.14236528075736,0.935,44.9
104.14935580141447,-337.5854571966181,0.96,44.9
104.25382164632659,-352.5845255908225,0.985,44.9
103.68824811707437,-367.9230939199897,1.01,44.9
102.49102913247062,-383.67688792343824,1.035,44.9
100.71794054452673,-399.9927427424712,1.06,44.9
98.4434449697861,-416.9353572164275,1.085,44.9
95.76067114443474,-434.12250959079563,1.11,44.9
228.8103225162837,-451.547397612572,1.135,44.9
388.76978051888346,-461.30576686941936,1.16,44.9
375.6039588668925,-462.4778476908174,1.185,44.9
363.298184134725,-466.5707529331152,1.21,44.9
352.7682888314133,-472.8912543434313,1.235,44.9
345.03464657744905,-480.976209304493,1.26,44.9
341.2319179160148,-490.50481460677156,1.285,44.9
342.61287681860716,-501.24816832941855,1.31,44.9
350.5523073819855,-513.0385740634383,1.335,44.9
364.16826601913294,-525.1747751761408,1.36,44.9
378.35267383734544,-537.8670104238965,1.385,44.9
392.8507726314774,-551.2247112877197,1.41,44.9
407.66369665967926,-565.188887675708,1.435,44.9
422.7919745699285,-579.7120542969033,1.46,44.9
438.23627305681055,-594.7560444240136,1.485,44.9
0.010802652277260202,-0.030517180125015562,0.01,45.0
0.13302766166847257,-0.3729816802648085,0.035,45.0
0.3912321113461755,-1.1050936994232012,0.06,45.0
0.7858563765444996,-2.224888581125798,0.085,45.0
1.3176422735387603,-3.735008639685522,0.11,45.0
1.9875579011116147,-5.639948976122414,0.135,45.0
2.797107444142538,-7.945917982028397,0.16,45.0
3.7473875988630923,-10.660820435733276,0.185,45.0
4.840362999949718,-13.794296100933845,0.21,45.0
6.078043555650363,-17.357808752394064,0.235,45.0
7.463051658293632,-21.364748784324036,0.26,45.0
8.997948914639611,-25.830590021245758,0.285,45.0
10.685958368938996,-30.77304946500379,0.31,45.0
12.530518570653873,-36.212302079480914,0.335,45.0
14.53569086893737,-42.17123627798153,0.36,45.0
16.705769284125303,-48.6757587656113,0.385,45.0
19.04567714134585,-55.75509951661335,0.41,45.0
21.56102549629515,-63.442289753876395,0.435,45.0
24.25763274200182,-71.7745921247042,0.46,45.0
27.14258491492241,-80.7941170252802,0.485,45.0
30.223399507728484,-90.5485137281992,0.51,45.0
33.50851184185612,-101.09180222437843,0.535,45.0
37.007493310089124,-112.48531154071554,0.56,45.0
40.73096119213952,-124.79899001054478,0.585,45.0
44.69088208164282,-138.11278170639002,0.61,45.0
48.90080511200735,-152.5184974324126,0.635,45.0
53.375952488233246,-168.12198125749407,0.66,45.0
58.133598739952255,-185.04591739158963,0.685,45.0
63.19380312967408,-203.43323164212737,0.71,45.0
68.57925163255479,-223.45156282306087,0.735,45.0
74.3163244654083,-245.29892900850777,0.76,45.0
80.27437103288901,-268.33329951716576,0.785,45.0
86.03211375692942,-290.3370759432497,0.81,45.0
91.50752604876925,-310.60292194431025,0.835,45.0
96.63859317716768,-328.457601844143,0.86,45.0
99.66139624505605,-332.1225787159072,0.885,45.0
101.84906852260856,-330.2944410458758,0.91,45.0
103.3428983248002,-324.08648730326746,0.935,45.0
104.13641765559741,-338.78997455754114,0.96,45.0
104.23698091232114,-353.84534706786593,0.985,45.0
103.66699210795107,-369.2411136134472,1.01,45.0
102.4648376527451,-385.05292869447555,1.035,45.0
100.68644589350833,-401.4276824603751,1.06,45.0
98.4060659699945,-418.42998735352603,1.085,45.0
95.71733780690168,-435.6776108068344,1.11,45.0
215.20128354352005,-453.1637106354975,1.135,45.0
388.5247317926506,-462.9562188555097,1.16,45.0
375.32402262183615,-464.1317639555066,1.185,45.0
362.98251909025686,-468.23833431094664,1.21,45.0
352.4163636818229,-474.57987295499373,1.235,45.0
344.6470309599248,-482.691876451821,1.26,45.0
340.809732833557,-492.25233397358437,1.285,45.0
342.15840445821686,-503.0314509121834,1.31,45.0
350.0690208497308,-514.8610994722625,1.335,45.0
363.6590595665923,-527.0394451370438,1.36,45.0
377.8171461265078,-539.7765418071056,1.385,45.0
392.28833984626806,-553.1814509652279,1.41,45.0
407.07359249658384,-567.194818048217,1.435,45.0
422.1737681198639,-581.7693342621317,1.46,45.0
437.5892900198052,-596.866390717453,1.485,45.0
0.010511599482937697,-0.030516416833383738,0.01,45.1
0.132956563511426,-0.3729756212350545,0.035,45.1
0.3912156277491693,-1.105077847909196,0.06,45.1
0.7858349128749121,-2.2248569892271917,0.085,45.1
1.3176274599507876,-3.7349570490829893,0.11,45.1
1.9876197814941894,-5.639872480821273,0.135,45.1
2.797085213751506,-7.94581138826305,0.16,45.1
3.7473580406627622,-10.660676632528848,0.185,45.1
4.840500169129086,-13.794109566403801,0.21,45.1
6.078081143393682,-17.3575764733229,0.235,45.1
7.463033068681241,-21.36446378858878,0.26,45.1
8.997964763742939,-25.830242363270557,0.285,45.1
10.686006749067928,-30.77263935011663,0.31,45.1
12.530547043207362,-36.21182151914325,0.335,45.1
14.535711835842474,-42.17068283606882,0.36,45.1
16.705762745615807,-48.675116283122215,0.385,45.1
19.045571574416904,-55.754366425378485,0.41,45.1
21.560897223387503,-63.44144932831068,0.435,45.1
24.257577141811385,-71.77363781326294,0.46,45.1
27.142512345501103,-80.79304673361665,0.485,45.1
30.2232985513088,-90.54731193764583,0.51,45.1
33.50830811585619,-101.09046651450778,0.535,45.1
37.00735469095029,-112.48382452004898,0.56,45.1
40.73079234491627,-124.79733245934948,0.585,45.1
44.69068680658509,-138.1109621563878,0.61,45.1
48.90057582548482,-152.51648891315423,0.635,45.1
53.37570447172578,-168.11977042046593,0.66,45.1
58.13331675846958,-185.04349021065934,0.685,45.1
63.19347582037141,-203.43054023145328,0.71,45.1
68.57888281511006,-223.4486042691743,0.735,45.1
74.31592554872881,-245.29572408327363,0.76,45.1
80.27385943333479,-268.32905843797334,0.785,45.1
86.03092137818992,-290.3293764677212,0.81,45.1
91.50539844433902,-310.5888441948462,0.835,45.1
96.63513862752659,-328.4341927563484,0.86,45.1
99.65607652456201,-332.08779725814037,0.885,45.1
101.84136087914942,-330.2461197155565,0.91,45.1
103.33228659349803,-324.0230729492976,0.935,45.1
104.12243879078896,-339.99633494497425,0.96,45.1
104.21908406254084,-355.10809309584243,0.985,45.1
103.6447103701811,-370.56113497567134,1.01,45.1
102.4377575528257,-386.43110151405745,1.035,45.1
100.65409296537395,-402.8648573114532,1.06,45.1
98.36795064926686,-419.92692019869907,1.085,45.1
95.67304677917238,-437.23508360039267,1.11,45.1
201.58117764446408,-454.78255682834003,1.135,45.1
388.2754063295314,-464.6091932100585,1.16,45.1
375.04029756805534,-465.7884111514121,1.185,45.1
362.66312658674616,-469.90846130636726,1.21,45.1
352.06110755587144,-476.27118249960614,1.235,45.1
344.2561454277844,-484.4102189932383,1.26,45.1
340.3844609901494,-494.0025005756082,1.285,45.1
341.7009976206266,-504.81756025359647,1.31,45.1
349.5826472604147,-516.6864468964773,1.335,45.1
363.14670478809904,-528.9070749776537,1.36,45.1
377.2783480946589,-541.6889887504516,1.385,45.1
391.7225146616776,-555.1411110011192,1.41,45.1
406.48012613453756,-569.2038559165355,1.435,45.1
421.55204689672655,-583.8297136427091,1.46,45.1
436.93870034853313,-598.9800183509748,1.485,45.1
0.010805168758736751,-0.030514684442523015,0.01,45.2
0.1330058821493925,-0.3729605766103872,0.035,45.2
0.3912401984365672,-1.1050347381857637,0.06,45.2
0.7858473956290987,-2.2247717785592913,0.085,45.2
1.3176249591524964,-3.7348149954123895,0.11,45.2
1.9876083402509128,-5.63966001094906,0.135,45.2
2.797139843102838,-7.945511829028303,0.16,45.2
3.7473990134352397,-10.660275864782873,0.185,45.2
4.840345119496768,-13.79359306224248,0.21,45.2
6.077995461368941,-17.35692669708984,0.235,45.2
7.462925704828556,-21.36366506702868,0.26,45.2
8.997863397608226,-25.829281169987876,0.285,45.2
10.685832270891204,-30.77148897142092,0.31,45.2
12.530389121679782,-36.21046829594943,0.335,45.2
14.535472273780881,-42.169108254256024,0.36,45.2
16.70549308078215,-48.673297194239616,0.385,45.2
19.0453462209709,-55.752286648076215,0.41,45.2
21.560535022683194,-63.439085443267786,0.435,45.2
24.257165870796655,-71.770966961593,0.46,45.2
27.14205205486725,-80.79003903788264,0.485,45.2
30.22278545326161,-90.54395154015924,0.51,45.2
33.50772322659325,-101.08670053686647,0.535,45.2
37.00671329954289,-112.47963512948495,0.56,45.2
40.73008688642935,-124.79268165736077,0.585,45.2
44.68990590019854,-138.10581264193212,0.61,45.2
48.89971953277403,-152.51080439533175,0.635,45.2
53.37468128534477,-168.11352407325913,0.66,45.2
58.13229468475127,-185.03658807190322,0.685,45.2
63.19235955598872,-203.42294444060335,0.71,45.2
68.57767624774615,-223.4402718154149,0.735,45.2
74.31461352710694,-245.28659158810774,0.76,45.2
80.27232881018347,-268.31836323294254,0.785,45.2
86.02881767189523,-290.3147014177662,0.81,45.2
91.50239066637049,-310.56741560371927,0.835,45.2
96.6305603706789,-328.4030747178249,0.86,45.2
99.64957983512645,-332.0452218717,0.885,45.2
101.83248356548802,-330.19019937678735,0.91,45.2
103.32053514682109,-323.9523913668446,0.935,45.2
104.10727926486128,-341.2015751914863,0.96,45.2
104.20005235713933,-356.36970174937187,0.985,45.2
103.62131674526225,-371.87997155298143,1.01,45.2
102.40951234282387,-387.8079816281082,1.035,45.2
100.62051399700067,-404.30067740869515,1.06,45.2
98.32878486072143,-421.4224415440401,1.085,45.2
95.6280180322757,-438.79117837856705,1.11,45.2
187.987670523251,-456.3998262081847,1.135,45.2
388.0227265772986,-466.2606030325179,1.16,45.2
374.75327949515537,-467.44335542918213,1.185,45.2
362.34095980342806,-471.5769208859883,1.21,45.2
351.7032603727285,-477.96075569420765,1.235,45.2
343.86297408572364,-486.12678325858207,1.26,45.2
339.95723887145544,-495.7509827010374,1.285,45.2
341.2416408013224,-506.6018120066089,1.31,45.2
349.09447623236906,-518.5099632709191,1.335,45.2
362.6326442797478,-530.7727817365796,1.36,45.2
376.73784426931365,-543.5995500503439,1.385,45.2
391.15489225875865,-557.0988098408719,1.41,45.2
405.88492357582214,-571.2109405137286,1.435,45.2
420.92849811364033,-585.8880279085855,1.46,45.2
436.2863442849105,-601.0915027602475,1.485,45.2
0.011107704377847128,-0.030512389312595572,0.01,45.3
0.13307792646786817,-0.3729359317658197,0.035,45.3
0.39124875271351095,-1.1049638718055463,0.06,45.3
0.78597769229384,-2.2246307958923723,0.085,45.3
1.3176860330085611,-3.7345813981718576,0.11,45.3
1.9877283851784646,-5.639308031002659,0.135,45.3
2.797064146331766,-7.945019153318879,0.16,45.3
3.7472992797300093,-10.6596170605114,0.185,45.3
4.8402092331286175,-13.792742404314357,0.21,45.3
6.077817983372713,-17.3558578509524,0.235,45.3
7.462758653419524,-21.362352747216153,0.26,45.3
8.997600015303089,-25.827693427707455,0.285,45.3
10.685516948777003,-30.769599178614776,0.31,45.3
12.529978036659859,-36.20824934254064,0.335,45.3
14.535039876403111,-42.16652250243481,0.36,45.3
16.70499079385903,-48.67030911139964,0.385,45.3
19.044770285221805,-55.74886356071489,0.41,45.3
21.55997896295425,-63.43518925064156,0.435,45.3
24.256437111974208,-71.76655794355877,0.46,45.3
27.14123267679261,-80.78507962175212,0.485,45.3
30.22187361773105,-90.53840096060696,0.51,45.3
33.50671142464632,-101.08048778945944,0.535,45.3
37.005595864108216,-112.47272779815671,0.56,45.3
40.72885627515354,-124.78502842132497,0.585,45.3
44.68855462057139,-138.0973327983317,0.61,45.3
48.898243851825036,-152.50144975835198,0.635,45.3
53.373150058664294,-168.10318208024069,0.66,45.3
58.130528705137,-185.0252093008767,0.685,45.3
63.190439076223086,-203.41044398362996,0.71,45.3
68.57559386221952,-223.4265177400235,0.735,45.3
74.3123579275041,-245.2715038366495,0.76,45.3
80.26979443047207,-268.3012075152697,0.785,45.3
86.02561203985555,-290.2929683989972,0.81,45.3
91.49812144008291,-310.5385191435908,0.835,45.3
96.62470581661988,-328.36424694931003,0.86,45.3
99.64186023796076,-331.99494633578314,0.885,45.3
101.82235261196963,-330.12670533361245,0.91,45.3
103.30752933893322,-323.87456135116463,0.935,45.3
104.09090166443136,-342.4052607852862,0.96,45.3
104.17981033418509,-357.62968036561483,0.985,45.3
103.59668253983968,-373.19702776752865,1.01,45.3
102.38013338740336,-389.18306737803454,1.035,45.3
100.58588540846922,-405.734583982824,1.06,45.3
98.28860000087928,-422.91603075120224,1.085,45.3
95.58189422259451,-440.3451624587402,1.11,45.3
174.4243489678625,-458.0149457689819,1.135,45.3
387.76632741390193,-467.90980333322364,1.16,45.3
374.4629388375573,-469.09603277161494,1.185,45.3
362.0158059150406,-473.24323976203306,1.21,45.3
351.3428229402524,-479.648113460519,1.235,45.3
343.4676701425603,-487.84120044823055,1.26,45.3
339.5279150005487,-497.4971223738629,1.285,45.3
340.7804568362941,-508.38375191108156,1.31,45.3
348.60456975216505,-520.3310847334425,1.335,45.3
362.116756785328,-532.6360822701502,1.36,45.3
376.19554417703176,-545.5075861885289,1.385,45.3
390.5855651658272,-559.0539691790527,1.41,45.3
405.2878945551215,-573.2153094750129,1.435,45.3
420.3032753119438,-587.9437116850752,1.46,45.3
435.63219244766634,-603.2001705346089,1.485,45.3
0.010592466655247568,-0.030511014394069374,0.01,45.4
0.1329784031036118,-0.3729086145189497,0.035,45.4
0.3911969522072065,-1.1048783822194927,0.06,45.4
0.7857759900329981,-2.2244550194020776,0.085,45.4
1.3175173850649062,-3.7342805795009397,0.11,45.4
1.9874503298029917,-5.638850830505056,0.135,45.4
2.7967526805294947,-7.944369859386199,0.16,45.4
3.747021576403713,-10.65874149540049,0.185,45.4
4.839885482588454,-13.791604814616534,0.21,45.4
6.077446583155555,-17.354419052287938,0.235,45.4
7.462321060978298,-21.360580829606914,0.26,45.4
8.997062922203222,-25.825546998917858,0.285,45.4
10.684909033467747,-30.767038046468603,0.31,45.4
12.52928411755768,-36.20522798062803,0.335,45.4
14.534347765661126,-42.16299729280874,0.36,45.4
16.70421186151967,-48.66624357359126,0.385,45.4
19.043885559986496,-55.74419743818685,0.41,45.4
21.558893165314682,-63.42987063058159,0.435,45.4
24.255323880656057,-71.76054570649352,0.46,45.4
27.139992950699234,-80.7783023342029,0.485,45.4
30.220497993582722,-90.53077993697929,0.51,45.4
33.505192339880594,-101.07198362339321,0.535,45.4
37.003925806890585,-112.46327117987843,0.56,45.4
40.72706211483441,-124.77452123857461,0.585,45.4
44.68658687463889,-138.08571101465444,0.61,45.4
48.89609510238125,-152.48858868900444,0.635,45.4
53.37080517200703,-168.08900797035437,0.66,45.4
58.1279802425356,-185.00960974516406,0.685,45.4
63.18766819560367,-203.39328254594776,0.71,45.4
68.57258931232445,-223.40768073108686,0.735,45.4
74.30909722086653,-245.25075501387647,0.76,45.4
80.26617957693043,-268.2778441474233,0.785,45.4
86.02125800904938,-290.26459170536435,0.81,45.4
91.49261313028703,-310.50246728689086,0.835,45.4
96.61770445029016,-328.31784033691014,0.86,45.4
99.63280326448448,-331.93699110238737,0.885,45.4
101.81086864868108,-330.05575244110264,0.91,45.4
103.29313244493767,-323.7892308120133,0.935,45.4
104.073118296949,-343.61009998827154,0.96,45.4
104.15815489589279,-358.89082373649205,0.985,45.4
103.57074148032706,-374.5153963758784,1.01,45.4
102.34938647562662,-390.55950504618966,1.035,45.4
100.5500565262388,-407.16995111127096,1.06,45.4
98.24713097297304,-424.41105158782165,1.085,45.4
95.5345242435449,-441.90066562326524,1.11,45.4
160.86343558995023,-459.63166601076676,1.135,45.4
377.4734731015854,-469.56060698927394,1.16,45.4
374.16868888112873,-470.75050447561443,1.185,45.4
361.68689563004335,-474.9111678411139,1.21,45.4
350.9788730941774,-481.3371735527463,1.235,45.4
343.0688844662768,-489.55722396980985,1.26,45.4
339.0955668952471,-499.24502495581646,1.285,45.4
340.31643167769676,-510.16749299473184,1.31,45.4
348.1118220092373,-522.1540481502849,1.335,45.4
361.59799747652573,-534.5012448331527,1.36,45.4
375.650250085614,-547.4175517252357,1.385,45.4
390.0131829771486,-561.0110941030878,1.41,45.4
404.687810140251,-575.2218199496706,1.435,45.4
419.67484466960303,-590.0014534972186,1.46,45.4
434.97486296147025,-605.3110884879034,1.485,45.4
0.010900490060408025,-0.030507645578076444,0.01,45.5
0.13300691684847377,-0.372868894022578,0.035,45.5
0.39117510013161305,-1.1047595073994736,0.06,45.5
0.785777708826444,-2.224214829319208,0.085,45.5
1.3174424900716668,-3.733877518113845,0.11,45.5
1.9874606627408185,-5.638240996840101,0.135,45.5
2.796807782971359,-7.943510348337575,0.16,45.5
3.7469350824016705,-10.65758653737183,0.185,45.5
4.839744966152187,-13.790110634846787,0.21,45.5
6.077230903532124,-17.35253936144589,0.235,45.5
7.462024585142939,-21.358263149957967,0.26,45.5
8.996683346295987,-25.822743981373435,0.285,45.5
10.684435001962202,-30.763697477358612,0.31,45.5
12.528709048953441,-36.20129431726765,0.335,45.5
14.53357066006015,-42.158417647998995,0.36,45.5
16.703311038108442,-48.66094852241334,0.385,45.5
19.042858251426676,-55.738131757277074,0.41,45.5
21.55781386577479,-63.422970976098796,0.435,45.5
24.2540038959809,-71.75273331031903,0.46,45.5
27.138508711527816,-80.7694966879479,0.485,45.5
30.218847700802375,-90.52091724153757,0.51,45.5
33.50335708350623,-101.06096748771414,0.535,45.5
37.001890494902405,-112.45100329017775,0.56,45.5
40.72478492795783,-124.76091762701758,0.585,45.5
44.68409472085506,-138.07065080893443,0.61,45.5
48.893350065962046,-152.471935550952,0.635,45.5
53.367811295252714,-168.07062774477697,0.66,45.5
58.12473009337698,-184.98938611610615,0.685,45.5
63.18413537700381,-203.37103521276703,0.71,45.5
68.56875503080333,-223.3832446315985,0.735,45.5
74.30494658759638,-245.2239120638827,0.76,45.5
80.2615766342439,-268.2477858066297,0.785,45.5
86.01577174266818,-290.22904149312393,0.81,45.5
91.4860266736407,-310.458839621297,0.835,45.5
96.6094728699453,-328.2635510609841,0.86,45.5
99.6225466296647,-331.87113260892494,0.885,45.5
101.79821508303729,-329.97716664502997,0.91,45.5
103.27754984888728,-323.69676300645165,0.935,45.5
104.05415980068916,-344.8150616073935,0.96,45.5
104.13535483910816,-360.15209405953175,0.985,45.5
103.54364058177507,-375.83386959373524,1.01,45.5
102.31754831479341,-391.93609155258144,1.035,45.5
100.51305254639611,-408.6054231363256,1.06,45.5
98.20472327626352,-425.9062263187943,1.085,45.5
95.48620034577895,-443.4563176507137,1.11,45.5
147.31279106382246,-461.24858543799974,1.135,45.5
364.21482435303574,-471.2116369438388,1.16,45.5
373.8707156710778,-472.40504327262056,1.185,45.5
361.35475008404023,-476.57933361653477,1.21,45.5
350.6120237625323,-483.0264233145268,1.235,45.5
342.6675348449583,-491.27352762355423,1.26,45.5
338.6606244535162,-500.99313336791863,1.285,45.5
339.8498732558004,-511.9514176952643,1.31,45.5
347.616663040288,-523.9772148919885,1.335,45.5
361.076765904053,-536.3666122857328,1.36,45.5
375.10248371275077,-549.3277327882804,1.385,45.5
389.4382673652101,-562.9684975415628,1.41,45.5
404.08510096865103,-577.2284797835583,1.435,45.5
419.0437586415009,-592.0594105241756,1.46,45.5
434.3148475477082,-607.4222360993856,1.485,45.5
0.010787782244895988,-0.03050321080342969,0.01,45.6
0.13300375644625373,-0.37281699029521004,0.035,45.6
0.3911548510538893,-1.1046092291634786,0.06,45.6
0.785684638252336,-2.2239148896140017,0.085,45.6
1.3174462028553178,-3.733375456215392,0.11,45.6
1.9872907605343055,-5.6374849894141255,0.135,45.6
2.7965721222379694,-7.9424466909516065,0.16,45.6
3.7466893042917704,-10.656162450532998,0.185,45.6
4.839417642105565,-13.788268873867638,0.21,45.6
6.076824276668642,-17.350222544311332,0.235,45.6
7.461526356562942,-21.355412990067325,0.26,45.6
8.996079796425633,-25.819296392158158,0.285,45.6
10.683715269759,-30.759589843564882,0.31,45.6
12.52791043012167,-36.19646630835477,0.335,45.6
14.532595051058804,-42.15279555093207,0.36,45.6
16.70217954352007,-48.65445941282147,0.385,45.6
19.041575770226963,-55.73069865549967,0.41,45.6
21.556269913150505,-63.41451043650757,0.435,45.6
24.252366470299947,-71.74315606349937,0.46,45.6
27.136678780124786,-80.75871454976712,0.485,45.6
30.216806338522723,-90.50884276333352,0.51,45.6
33.501194134640265,-101.04748350184249,0.535,45.6
36.99939064600176,-112.43598173491466,0.56,45.6
40.722032308442195,-124.74423710142537,0.585,45.6
44.68107048394453,-138.05217766646192,0.61,45.6
48.890058191198975,-152.45157263123488,0.635,45.6
53.36412622988357,-168.04817909273314,0.66,45.6
58.12080477307153,-184.96464686340832,0.685,45.6
63.1798709001972,-203.34383990066198,0.71,45.6
68.56412128714027,-223.3533531981016,0.735,45.6
74.2999286380985,-245.1911359893066,0.76,45.6
80.25606147202198,-268.2112796730579,0.785,45.6
86.0094885995107,-290.18651198894025,0.81,45.6
91.478277932742,-310.40775874847463,0.835,45.6
96.60011787992228,-328.20137972139366,0.86,45.6
99.61121173858041,-331.797759314261,0.885,45.6
101.78437663781307,-329.8909550124063,0.91,45.6
103.2608122972546,-323.597019289737,0.935,45.6
104.03403272287065,-346.0207796010758,0.96,45.6
104.1113861951333,-361.41412409419763,0.985,45.6
103.51540141705121,-377.1532184347383,1.01,45.6
102.28457964510694,-393.3134782975441,1.035,45.6
100.47504002366755,-410.04175703043745,1.06,45.6
98.16108570496567,-427.40230947143834,1.085,45.6
95.43684480810668,-445.0129546681286,1.11,45.6
133.76501345125013,-462.86653276002266,1.135,45.6
350.95974438914783,-472.86371496328593,1.16,45.6
373.5694750622162,-474.0607693326548,1.185,45.6
361.01930688316963,-478.24853247112935,1.21,45.6
350.2420598386001,-484.7167315986265,1.235,45.6
342.26316220855813,-492.9908754594839,1.26,45.6
338.223055590213,-502.7423658911547,1.285,45.6
339.38081045311867,-513.7364840251927,1.31,45.6
347.11884707724863,-525.8015381255319,1.335,45.6
360.5528468304143,-538.2331300255718,1.36,45.6
374.5519687449417,-551.2390986573869,1.385,45.6
388.86051170711545,-564.9270258758974,1.41,45.6
403.47958203068805,-579.2364047230435,1.435,45.6
418.40974076648683,-594.118638602418,1.46,45.6
433.6517783163464,-609.5345959473699,1.485,45.6
0.011076664031288104,-0.03049798983362628,0.01,45.7
0.13311228127858413,-0.3727557856311125,0.035,45.7
0.3912294490389422,-1.1044319780712486,0.06,45.7
0.785765882422623,-2.2235618063124765,0.085,45.7
1.317393917006308,-3.7327855121068003,0.11,45.7
1.9872737935692388,-5.636594572627584,0.135,45.7
2.7963632445452955,-7.941195184373902,0.16,45.7
3.7464115311831545,-10.654484800285308,0.185,45.7
4.839138082306997,-13.786098463012001,0.21,45.7
6.07635540303582,-17.34749538581766,0.235,45.7
7.46095174408485,-21.35205341410872,0.26,45.7
8.995379054918756,-25.815237289579123,0.285,45.7
10.682881372778168,-30.7547568671413,0.31,45.7
12.526887253793987,-36.190775166163824,0.335,45.7
14.531456158393956,-42.14616962080154,0.36,45.7
16.70086690806467,-48.64681159043738,0.385,45.7
